8192 4096
1016 1053 1529
696 2423 3308
3148 3814 3990
2797 3507 4055
1007 1562 2433
100 1414 1990
622 1980 3283
718 2290 2569
449 3193 3711
277 2114 3346
623 1050 3046
1899 2929 3338
1063 2454 3620
643 2530 3483
326 2367 3687
1493 1641 1995
1812 3922 3966
850 891 2855
1297 3689 3993
584 1524 2415
1361 2254 3150
905 1143 3342
714 2270 3913
69 673 2828
393 3034 3219
1978 2622 2733
1540 2389 3613
195 248 1333
748 1802 3484
735 826 2661
74 350 2037
1774 3113 3515
173 408 803
457 1060 3191
157 3213 3781
1276 1911 2921
1654 2067 3925
1237 2302 3443
1860 2428 2454
243 2528 3482
231 692 1645
473 1476 3850
492 2615 3642
1302 2116 3040
1856 2513 2703
178 652 2785
96 1445 3859
272 1637 3514
904 1095 1182
1087 1253 1817
3670 3726 3885
2776 3085 3182
1399 2669 4072
143 460 3441
1360 1703 2528
681 1107 2785
964 2542 3364
1592 3662 3675
2847 3259 3541
438 478 3310
697 1242 2531
1963 2137 3462
166 668 1428
82 1459 1633
503 2030 3853
310 819 1453
367 2330 2517
175 938 3043
999 1650 3849
824 1636 3062
389 2377 3468
1178 1533 1895
852 2943 3368
462 1553 2493
1756 3070 3650
1338 2544 3534
2350 2838 3858
2921 3643 3705
653 2846 3732
1660 2096 2801
983 2427 4082
2231 2273 2906
69 1181 3169
95 2739 3957
1373 2463 2562
525 981 1186
156 468 2851
1098 1544 2865
2717 2773 3292
3437 3545 4083
1215 1952 3061
287 814 1474
24 970 2221
77 717 1504
1067 2012 2479
1266 1693 4047
458 1800 3722
211 2900 2949
1369 3154 3508
199 3197 3644
974 1782 2449
1133 1577 3044
2959 3002 3844
839 2716 2858
420 2774 3891
1526 2663 2817
3270 3361 3607
658 2691 3152
2140 2429 2440
299 986 1588
950 1772 1881
263 1127 3059
1117 2793 3449
362 3210 3308
1889 2385 2815
215 786 3424
721 2303 2411
293 2900 3782
1569 3215 3644
643 1899 3487
1344 3721 3730
57 1178 2862
2300 2522 3656
89 2974 3251
86 1238 2952
1279 1545 2922
1232 1459 2627
364 3097 4012
1049 3423 3553
1577 2182 3334
62 1433 1676
65 468 583
776 825 2191
12 2313 2753
1631 2505 2699
1309 2779 3778
1787 2273 2345
169 2141 3192
699 920 1018
174 1325 3391
654 1171 3254
337 1606 2356
877 3102 3952
93 789 2843
1663 1824 1906
1962 2197 2810
1481 1624 2748
561 586 786
1067 2818 3249
1437 2541 3400
915 1546 2315
153 235 906
747 1539 1613
753 1428 3027
1302 3708 3819
1356 1726 1782
2314 3645 3744
1654 3334 3829
3351 3812 3908
515 2994 3535
810 2470 3359
1406 4036 4077
577 1524 4093
1019 2576 2880
1698 2649 3073
424 1297 1490
551 2161 2751
1054 1612 2461
1150 1189 1372
1381 1848 1909
1427 2045 2853
1589 2122 2759
909 3620 4009
2176 2306 3788
929 2715 3432
652 1586 3084
567 2699 3184
1278 3269 3649
1073 1893 3958
215 2802 3146
1762 2978 3179
878 990 1487
210 875 1583
948 2679 3216
1507 1697 1855
1887 2411 3074
1749 1798 3306
94 2629 3348
286 1547 1921
405 1308 1443
1892 2384 2898
684 1455 3931
2247 3562 3618
1037 1403 2490
1014 1563 3086
319 1859 3522
804 1157 4014
295 552 3976
1126 3757 4068
1245 1981 3103
593 865 1097
2483 3110 4040
241 704 1699
2368 2935 3043
1413 3214 3422
1371 1710 3401
802 2644 2860
1016 2483 3490
1036 1686 3851
660 1758 3681
2044 2056 3801
3178 3292 3305
932 2283 4025
1674 1803 3023
1796 2868 3605
339 1117 1989
2791 3040 3251
1562 2053 3498
1998 2814 3487
1006 1392 3078
2008 2529 3523
1858 2472 3367
762 2375 3020
2701 3779 4059
242 3320 3774
64 1394 1504
201 1081 2354
2909 3404 3539
2239 3322 3754
1400 2493 2959
520 1360 2385
729 1696 3026
231 2129 3447
1251 1621 1887
1814 3098 3835
1331 1837 2214
1786 2100 3534
2962 3315 3871
212 3199 4010
493 1993 3871
440 480 2712
854 1140 3514
261 1192 2742
1069 2618 3536
595 1640 4090
2590 2882 3350
890 1243 3272
695 996 2178
905 3293 4063
109 841 2392
2902 3180 3464
424 528 2818
400 2030 3667
882 1225 3892
2973 3170 3313
694 1924 3590
587 3305 3646
792 1815 2328
1610 2042 3168
1175 1275 1539
866 972 3279
401 2549 3852
603 631 1108
325 628 910
403 802 2808
672 2201 2215
2412 3839 4069
308 1792 2637
2136 2291 2809
76 1641 1994
1474 2461 2998
2588 3762 3887
275 733 2272
0 724 1846
397 497 626
1646 2195 2560
1963 2434 3049
1121 2384 3945
1266 3435 3652
958 1247 2724
182 2044 2216
1215 1430 1845
453 2767 3032
255 1522 3262
2481 3733 3847
1060 3337 3456
241 627 2245
366 481 3122
1174 3606 3612
1043 1152 3401
1070 3307 3355
691 2355 3260
1651 2635 2657
1595 2020 2075
426 1492 1755
1530 2217 2765
2713 3021 3691
353 1901 3051
619 1184 1294
1646 2131 2207
758 826 1992
3066 3538 3803
1613 2605 3548
45 1893 2312
1256 1793 2836
392 1889 2519
1430 2684 4073
76 2806 2846
1565 3058 3671
2299 3454 3491
2224 2308 4090
1012 1106 1154
2236 2555 2750
256 2016 3321
265 844 3986
3048 3341 3900
146 497 3217
463 1096 1454
709 1551 3714
574 920 1638
1764 3207 3655
799 1253 2580
805 1331 2451
431 2379 2804
211 1040 1370
1156 2538 3363
823 2850 3835
236 418 3856
847 2441 3276
511 2920 2993
1141 2466 3577
1919 2687 3052
564 643 2091
325 2413 3764
45 558 3621
504 3381 3572
1254 1958 3219
685 714 1490
753 1238 1852
136 144 3214
196 782 2743
642 1939 3114
378 2404 3559
1001 2198 2361
71 2949 2954
1027 2114 2232
594 1751 3045
190 708 3219
42 1822 3964
1661 2344 2867
1304 2412 2730
796 2401 3814
616 2243 3826
1720 3280 3372
162 224 2146
244 452 2444
830 2291 3451
2412 2924 3632
1491 2441 3079
609 2874 3420
513 2252 2719
760 1265 3441
2382 2711 3121
461 505 575
428 2435 3287
255 2612 4091
1168 1488 2908
1105 1414 3829
2174 3467 3593
486 2989 3192
2089 2559 2852
1451 1488 2749
1809 3153 3180
3269 3609 3926
447 1452 2423
926 1845 3550
1284 2104 3657
647 1758 3636
3301 3714 3780
162 506 1991
470 836 2012
9 870 2834
28 2600 4094
618 3075 3581
596 1652 3833
136 312 2143
197 1124 2502
877 1487 3587
394 594 3737
395 2099 2680
1968 2797 3956
283 1788 4008
2651 3819 3852
806 2769 3779
670 711 3536
1370 1492 3016
1873 2676 2810
24 940 1802
2984 3378 3884
345 1714 3642
343 2268 3766
807 1340 1955
1174 1569 2523
1173 2499 3248
93 2612 3547
881 1813 3700
1282 1833 3825
318 701 1542
1713 2284 2602
492 830 2996
2350 2417 3720
133 3169 3415
499 1615 2231
223 2390 2515
1938 3087 3460
335 487 1272
3176 3286 3333
1028 1121 1742
1681 2860 3215
575 726 3181
1164 3264 3481
2934 3214 3243
3223 3310 3653
1367 1774 2038
148 1881 2117
1553 2071 2181
851 916 2699
311 2193 3748
522 2620 3224
172 3229 3240
739 1814 2956
1152 1647 2265
737 3526 4090
674 1447 2584
1544 2806 3679
2150 2256 2805
988 2255 2910
837 1752 3163
688 2559 3288
201 2230 2498
86 180 3115
1680 2406 3008
12 1218 4055
2002 2757 3372
1228 3533 3611
346 3045 3975
1145 1781 3794
1842 2496 2930
1100 2901 3343
102 722 2324
257 2426 3579
148 395 1013
234 2013 3390
46 48 646
1474 1803 2043
179 1078 2258
648 1797 2760
1405 1757 2242
1301 2224 2889
436 2614 2976
280 2612 2824
957 2822 3562
1237 2126 4037
687 2156 3807
1185 2509 3276
117 823 2567
1063 3531 3749
882 1971 3827
669 2747 3122
1572 2663 3499
865 2803 3374
1453 1489 3589
583 1934 3181
2048 2616 2971
627 1233 3275
893 969 3548
514 2145 3531
1062 2236 4051
262 1215 3857
101 1531 1927
2608 3491 4065
2812 3386 3935
3025 3652 4042
41 2347 3936
701 2577 4063
693 2471 3847
1270 3450 3525
683 2080 3871
1990 2947 3666
533 3408 3756
2223 3701 3950
720 1045 3173
1423 2445 2523
698 1059 3033
2567 3433 3816
1778 1917 3138
356 701 3267
292 992 1639
1507 2035 2976
883 3349 3528
2095 3753 4062
1258 2318 3080
2584 3172 3499
546 1233 2278
576 956 3483
766 1894 3799
366 654 3416
983 2563 3614
1074 2809 2995
1898 2412 2530
1843 2846 3436
2997 3543 4095
1220 2456 3390
1320 1567 2695
1464 1863 3043
29 1700 1979
2257 2844 3771
987 3120 3536
597 919 3495
436 1186 2719
1077 2525 2605
1698 2925 3225
1312 2050 2263
330 1839 4066
183 960 982
1242 2258 4065
142 468 1442
1812 2119 2414
1169 2007 3978
1395 1493 2811
512 1529 1551
192 1093 3047
630 3374 3505
552 1826 2580
19 452 942
346 1575 3703
5 1747 2859
592 1095 2873
179 1828 2820
831 903 2162
1695 1863 2213
2367 3327 4083
232 2648 2860
187 1839 1989
303 2024 3457
1616 3029 3113
797 2544 3918
3266 3481 4092
2584 2992 4083
694 2995 3583
818 1623 2068
2314 3478 3704
1432 1458 3801
2077 3478 3481
1965 2850 2993
791 1666 2430
316 977 1779
1684 3221 3312
866 2813 3596
1361 3421 3569
329 2637 2781
139 174 2680
39 1316 3060
1176 3038 3840
958 1146 1722
774 2344 2493
1360 3259 3941
16 1313 3080
1403 2153 2402
1186 1212 3356
2752 3000 3455
1515 1986 2557
190 1872 2510
188 1341 2582
330 867 2550
2132 3170 4086
1598 3237 3815
225 1089 2620
1570 2110 2947
189 2039 3747
2089 2629 3252
563 1027 4033
739 1837 4065
650 2160 3648
19 2010 3514
2720 3385 3988
945 1706 2031
346 2446 2863
1562 2892 3730
175 1266 2287
29 868 2201
1592 2462 2875
2005 2432 2905
1801 3011 3165
2060 2417 3321
1080 1119 1213
266 930 2865
523 1200 3402
1025 3906 3985
422 2246 3272
571 2223 3511
2370 3539 3596
615 926 2468
874 2370 2932
2335 3340 3967
1072 1886 2733
746 954 1956
1269 1409 2879
1942 3216 4044
1277 1742 2123
1587 2729 3327
38 3330 3982
38 226 887
1300 2408 2470
92 2045 2366
1066 2122 2150
268 3651 3784
2545 2548 3770
501 3744 3779
599 1825 2377
1697 1758 2750
568 669 1923
700 937 1950
1918 3810 4010
766 1532 2362
216 354 1879
2515 3234 3309
882 1767 2632
180 1323 2001
25 3005 4066
533 1569 1795
297 310 1149
98 115 332
773 3298 3417
853 3084 3526
856 2621 2707
330 1191 2581
1744 1790 3475
1255 1828 2526
1142 1738 4013
405 541 2313
1448 1761 3566
378 949 3018
1537 2308 3512
1361 1878 2618
1635 3262 4071
143 1787 2832
529 1199 3307
1536 2519 3699
1012 1566 2465
1493 1985 2005
752 2514 3975
1630 3018 3851
976 1857 1932
1362 3382 3909
2918 3255 3598
451 2033 3281
801 2255 3651
156 989 1030
2398 2432 3831
852 1348 2555
116 660 3572
319 856 3523
2088 2889 3451
350 1075 3986
1772 2963 3415
1621 2257 3581
245 1921 2853
2000 2115 3016
20 2916 3203
814 2717 2866
841 894 1052
3066 3863 3990
74 584 2335
703 2427 3362
132 627 2534
3072 3626 3943
531 645 1089
1221 1510 3643
474 1684 1716
1260 1905 3823
6 649 3818
2635 3026 3427
1297 1625 3141
1032 2974 3000
1978 2439 3878
493 2263 3498
1436 2970 3762
629 2068 3477
2081 3356 4045
2399 3470 3783
619 2052 3510
1678 3378 4074
83 1178 2269
70 2533 2755
206 2159 3899
1451 1507 1764
411 1002 1014
561 2238 3381
732 2173 3673
189 2298 3909
2096 3328 3775
1548 1807 2418
2579 2811 3435
96 2219 2548
1803 2491 2891
0 2043 3130
3338 3405 3786
789 2279 2539
968 2052 2706
690 1947 2448
2331 2798 3840
1 1700 4057
342 1967 3633
230 1176 2698
2018 2589 3927
3444 3978 4073
242 1808 1817
1669 2668 2744
237 671 2800
1596 2264 3183
992 1071 2905
1938 2170 2524
259 2425 3852
1277 1821 3595
413 1552 3756
1831 2144 3200
889 1214 2300
1085 1891 2055
513 1067 1556
1261 1311 1517
276 1510 2387
1670 2098 3440
238 546 4067
394 1262 2999
603 1421 1632
1711 1882 2257
205 1239 2884
2486 3724 3848
133 788 1356
306 602 1502
1617 3604 3957
1789 1830 2274
76 376 2513
1215 1425 3270
520 2991 3711
2288 3613 3742
1757 2404 2554
175 734 3270
1665 3830 3832
1671 2673 2927
555 3745 4078
609 2080 3909
1799 2166 3781
279 1349 1363
2104 3265 3901
51 2017 2139
113 1328 1968
2187 2514 2596
301 787 3581
367 742 1603
427 688 2776
719 735 1119
268 495 830
2629 2818 3381
1766 2438 3186
155 1399 2851
1995 2353 3005
958 1336 1450
345 610 1806
103 1064 2168
1425 1461 3712
913 3418 3741
118 2216 3453
1770 2123 3230
1622 2254 3199
2603 2618 2642
52 110 1666
165 1148 1801
319 792 2941
108 432 742
516 1008 2031
1721 1943 3380
2312 3752 3813
189 1144 3439
933 2025 3735
1561 3264 3304
644 2437 3685
694 1588 4024
16 1794 3508
799 1743 2046
178 527 3397
73 1110 1265
476 948 2846
665 1505 3054
824 1753 3882
2604 3092 3647
256 529 2108
2192 2555 3928
1621 2194 2438
95 1391 1571
175 693 2420
469 929 3404
813 1919 1934
150 3460 3845
2010 2383 3062
163 2659 3218
1399 2613 4039
1961 2799 3266
877 1548 3139
1508 2980 3451
408 832 2021
1750 1756 3954
870 1175 1473
98 1090 1589
607 768 1149
1205 1634 3432
367 2108 4045
1142 2485 3066
344 3502 4005
1953 3875 3993
306 403 524
405 817 3541
2271 2374 3745
465 1203 3932
221 1646 3047
933 2657 2680
760 876 1174
219 231 416
2687 3783 3851
797 2601 3635
1500 1545 3195
2489 3774 3838
1356 2981 2984
1949 2429 2551
2508 3105 3645
560 3553 3630
225 2977 3651
2878 3357 3926
618 1927 2804
1211 2388 2610
2113 2419 2776
164 2063 3140
24 2016 2896
31 847 3141
1588 1689 2837
1709 2731 3893
1021 1621 2438
230 612 3657
1407 3026 3376
970 3268 3375
1017 1718 2469
888 1608 3678
609 2995 3615
1657 2511 3297
412 1335 3030
2246 3684 3847
119 649 669
825 3119 3669
1355 2711 2921
3567 3759 3906
2249 2619 3251
484 3306 4068
679 1183 1614
1277 1357 1372
2041 3127 3805
1393 1740 3326
1500 2084 2694
314 2095 3815
2314 2771 3697
1052 1880 2841
2658 4059 4086
129 639 3908
498 1842 3636
2183 3033 3661
113 1170 3949
1604 3482 3574
2102 2732 3530
396 2506 2975
931 1189 3869
194 1751 2220
1131 3012 3682
601 2388 3511
99 719 3583
1113 1196 2261
2182 2465 2559
3116 3299 3587
195 999 3674
1351 1748 3932
1344 3728 3884
442 646 715
1231 1327 2208
2553 2669 3716
358 1625 1876
499 2729 4094
2021 3749 3938
1462 1675 1948
462 2245 2742
284 583 3463
262 1907 3428
1362 1892 2724
3184 3708 4078
147 2544 2871
2843 2966 3470
414 730 3522
524 1032 3413
1502 2390 3066
1034 1082 2589
1276 1422 3475
250 3127 3732
2633 2969 3316
1637 2060 4053
531 1777 3328
1556 3154 3758
134 3069 3102
84 1966 3499
454 1615 3356
2656 3412 3511
1735 3414 3476
2145 2750 4043
417 897 1455
2486 2554 4070
130 848 2030
1381 2180 3588
183 1645 2349
53 2205 2509
314 1124 1875
434 1328 3949
1679 2026 3669
820 2239 3211
270 3011 3184
536 2979 3951
1927 2489 2747
1643 2740 3069
419 433 438
933 1791 2601
1222 2811 3951
389 2004 2302
1635 2800 2888
1760 2659 3595
110 879 3012
610 1413 3841
1523 2461 3404
806 2034 2468
686 1347 2983
505 1454 2966
66 782 2720
516 600 3055
208 1611 3506
929 1613 1954
502 842 2926
730 887 2280
1482 2395 3130
738 1240 1517
1518 3074 3427
409 1175 2416
244 1870 2205
218 665 1741
2007 2426 3235
1606 3438 4026
568 890 3742
2691 2994 3590
682 2366 2383
2168 2708 3545
812 1338 3736
1686 3055 3868
173 784 3088
51 1047 3977
1509 1733 2184
442 1040 2274
1927 3061 3374
480 1195 1284
578 674 3513
488 2080 3201
767 1446 3708
2091 2297 2337
2324 3192 3347
195 2206 2256
1431 1591 2964
337 1192 2025
1550 2146 3855
46 1666 3329
768 2858 3599
2038 2065 2962
896 1580 3285
1593 2677 3758
1266 3536 3907
1481 2382 2962
1721 3057 3149
1226 1349 2787
1919 2723 2823
238 791 2766
2441 2586 3779
2473 3266 3767
1190 2434 2784
2143 3819 3972
971 1113 1538
381 1655 3115
1030 1237 2144
18 207 2897
1708 3376 3440
32 2521 3550
1254 1284 3185
776 3380 3411
147 3063 3678
1004 1074 1721
421 1585 3464
3068 3863 3912
121 660 2677
3413 3698 3788
176 1285 1287
1706 2173 3758
508 2348 2781
23 1753 2813
352 3068 3117
188 344 552
2158 2447 3119
598 2525 2867
46 933 968
720 854 3475
121 2130 3615
1423 2745 3273
185 857 1924
852 1323 2755
1988 3775 3994
953 3049 3599
1184 3242 4044
755 1584 3207
1153 2309 3691
158 2825 3635
1167 2208 2352
1413 3085 3322
299 917 3060
652 2552 2884
1719 2270 3471
751 772 1457
1107 1768 2556
1618 2759 3973
391 2339 3820
2625 2879 3155
122 460 537
466 3153 3889
1116 2526 3997
1400 3102 3500
1303 2510 3197
2385 2692 3123
935 959 1540
45 2883 3188
1447 1904 1983
2130 2326 2933
2324 3738 3894
995 2325 3619
105 1504 1520
328 572 2762
2022 2616 3235
650 2184 3881
1953 3101 3691
1861 3172 3965
1968 2176 3960
807 881 3330
229 3798 3873
197 2042 2165
1581 2154 2367
966 1094 1628
762 2418 3997
2198 3218 3277
1120 2299 2897
235 304 3548
1639 3227 3853
945 1655 3503
2585 3221 4063
0 2500 3506
122 2404 4091
1286 2281 2754
3442 3453 3931
605 2317 2392
858 1082 2745
1710 2625 3307
152 2626 3232
2261 2295 3927
754 1705 3137
1486 2505 3291
113 632 928
220 1231 3059
1054 1565 4060
735 1525 3993
1603 2433 3360
641 2526 2809
1903 2121 3962
803 1521 1536
1276 1411 2584
1098 1978 3525
1367 2747 3747
2040 2779 3886
226 2766 3769
1420 2239 3670
456 3209 3234
1657 1949 2782
712 3675 3826
164 363 3701
1026 1408 1530
479 3638 3650
125 518 1469
1140 2094 3032
643 1941 2413
1185 2535 3579
623 691 763
170 2707 3260
3309 3463 3930
994 3273 3321
45 683 2008
1237 3044 3932
1167 2419 2734
827 3098 3810
679 2019 2133
35 1267 3772
732 2158 3293
254 2016 2495
153 1466 3236
887 2037 3129
1062 1692 1959
1079 1570 1949
1205 1238 1441
329 1928 2931
397 816 2845
1552 1875 3728
157 302 1036
922 1561 3078
1511 1769 3012
395 3039 3845
816 1753 3416
964 1991 2779
1356 3504 3624
1029 1089 2457
550 1405 1412
1177 1271 1924
389 2686 2726
2045 3325 3992
781 2318 3769
275 2290 3482
202 445 3981
1292 1545 2770
1131 1181 3945
2793 3342 3447
744 1902 2488
1056 3019 3777
50 1898 2329
1944 2315 2585
991 1529 3611
688 827 1889
586 785 2737
3268 3618 3966
335 1599 2736
1781 3058 3305
500 578 3919
298 498 3384
413 2508 4049
717 2535 3586
1043 2304 2841
2450 3054 4071
154 2014 3805
1267 2214 3764
1460 3079 3165
795 1216 3715
1671 3469 3504
1246 2406 3628
686 2249 2640
796 2654 2936
32 512 2991
1736 2832 3110
629 2040 3199
1116 1952 3205
1701 2790 4029
633 1651 2830
431 1015 2529
1497 2168 3395
167 941 3361
1343 1982 3291
355 900 1067
183 1433 2301
1302 1909 3187
1433 2852 3691
554 727 3083
426 661 2259
875 2365 3998
3261 3346 3566
63 2846 3714
396 1636 3149
1867 3304 3446
1998 2448 2602
732 1920 2357
529 1995 3258
1664 2643 3082
245 3022 3776
2626 3688 3921
1688 3654 3790
32 380 3716
906 1642 1905
1023 3787 4067
381 1810 4014
192 1659 2940
131 2904 3891
2222 2876 3947
406 793 814
2991 3476 3895
402 1603 1837
267 1780 1888
2321 2446 3190
1078 1151 4078
1434 2391 3196
386 1019 1652
1709 2378 3841
232 2174 3278
2492 2748 3784
1052 1593 1700
2268 3531 3791
33 3012 3271
419 1144 2532
805 2038 3568
1846 1964 2945
1307 1781 4051
1729 2111 2946
162 1544 3679
1559 2899 3797
10 2727 3574
209 3040 3719
272 1069 2944
676 722 2083
750 805 1339
1507 1654 2749
1578 3025 3579
864 2416 2446
3225 3777 4059
224 2458 3418
2407 2900 3303
207 737 1563
2605 2990 3505
1697 2243 3953
2231 3911 4059
815 1872 3990
135 608 1493
67 2420 3942
2169 3812 3858
295 592 713
1809 3311 4031
544 1480 2001
78 1876 2246
1363 1817 3166
1893 3600 3769
1104 1575 3398
1725 3351 4081
1585 2710 3323
381 713 2854
1055 3031 3840
45 261 1590
1392 2037 3536
603 1847 3732
256 2452 3486
2 71 200
397 2764 3362
829 3109 3942
27 603 2332
810 840 1184
299 1374 1491
2095 2790 3279
241 1661 1864
164 1705 3035
1304 2440 2942
960 3696 3923
435 794 2721
1427 2731 2816
1657 2392 2658
131 2292 3960
55 943 1897
764 1678 2831
3711 3874 3941
1531 1734 2054
1829 2136 3669
521 2295 3501
1600 3231 3608
1383 2234 4082
585 1163 3500
869 1326 4074
2822 2883 3838
2096 3204 3963
1504 3339 3732
380 3887 3917
2569 3204 3762
716 1100 1543
1382 1847 3281
1764 2219 2897
145 989 2193
3094 3602 3758
1437 2089 2356
1509 2400 2712
865 3014 3946
1271 3566 3626
1370 1655 3353
908 2135 2913
1435 2920 3149
456 1657 3121
1537 2667 3775
20 133 1757
1295 3881 4029
1591 3038 3288
346 382 3108
34 666 1436
636 1823 2883
840 1127 2613
15 1715 3385
1381 2007 2212
1272 1685 3595
506 1397 3143
1907 2734 3525
1513 2003 3634
2981 3129 4085
390 2651 4038
409 544 1221
767 2799 3568
33 341 3500
43 1930 2320
1897 1930 2159
554 1132 2736
793 3148 3417
835 1105 3575
481 485 3037
832 2633 3995
738 1917 2169
361 561 1560
1151 1353 2042
917 3162 3419
562 1105 2178
465 1684 3138
217 880 1164
4 290 556
2705 2969 3884
462 3165 3409
1944 2202 2907
1754 2648 3970
1378 2310 3196
680 3672 3848
1015 1257 4086
272 2279 4081
119 735 3487
20 1785 2071
881 1710 2563
50 762 1642
183 2183 3154
307 1051 2154
1655 2798 3584
2 293 1586
106 1126 1570
1080 1353 2561
1626 3322 3920
720 3099 3916
65 2639 3734
921 2441 3736
36 738 3926
147 587 1164
363 1094 3681
2009 2449 3814
2577 2781 3282
863 2444 4043
711 1922 3957
1179 2952 3430
1669 3065 3189
800 1388 3834
186 999 2224
62 107 1848
1104 2512 3435
106 2805 3774
289 3504 3690
939 1834 2641
2228 2700 3905
904 2313 4095
334 2266 3157
498 1712 3006
625 2405 3652
557 727 4067
2753 2820 2845
378 3076 3103
316 743 2007
1028 1511 2458
559 1729 3829
791 1578 3815
804 1617 2535
694 1937 2138
602 2189 3493
759 764 3896
168 1061 3022
115 579 2134
934 1658 2920
26 432 2540
390 1103 3986
220 2016 3498
1185 2323 3596
1223 2854 3105
1823 2779 3871
418 1327 2212
789 2238 2702
678 1358 2048
2094 2198 3629
369 2199 2480
2373 3577 3733
2461 2501 3607
2367 2412 3780
1923 1984 2541
516 2392 3271
602 1365 2454
1127 1640 3594
2028 2330 3921
1107 2523 3781
427 2342 2880
2501 2657 4057
360 2316 2445
653 1836 3492
361 2288 3708
1084 2780 2785
209 615 3220
278 2683 3049
1047 1240 2471
1849 2825 3817
301 520 2259
952 3038 3039
417 2170 3596
67 314 1795
1251 1669 3552
789 1494 3367
1033 2539 2926
896 1591 1953
649 2134 3128
1622 3195 3493
978 2154 3991
31 3194 3889
116 2455 2573
1686 3400 3822
1000 2282 2965
630 2374 3677
1028 1743 2576
1236 1502 2190
1584 1704 2201
318 3365 4062
166 2976 3369
1489 1849 2716
956 3429 3485
789 2554 2758
1922 3191 3972
2708 3053 4027
591 1224 3747
1568 2041 3789
230 2923 3823
681 911 3018
2413 3294 3810
907 2087 2673
1453 2715 3928
604 1354 3994
1093 1122 3522
824 863 1552
50 272 3930
2566 3121 3696
3158 3218 3963
1865 2773 3077
1767 2482 2978
184 3376 3588
312 2919 3228
1877 3326 3830
1050 1475 3725
747 1668 2999
1204 3513 3935
647 2391 3818
1508 2003 3953
421 1115 1670
621 1835 3812
423 3745 3748
1187 1354 1590
1571 2316 3568
996 2630 3975
1335 1829 3434
330 478 2780
2302 2627 2867
